Group_Name,Black_Forced_Labour,White,Black_Prison,White_Police,Black,Black_Police,White_Forced_Labour,White_Prison
Black,1.1110573685596676,2.941973114781811,0.01877648551457143,0.016612728982734873,7.90383193810176,0.0234358892321807,0.8828273550625599,0.0
Black_Forced_Labour,2.2350218310718164,5.447375293654025,0.01877648551457143,0.016612728982734873,8.355111830123679,0.0234358892321807,5.067486944105259,0.0
Black_Police,0.9509567845707249,1.663043030770381,0.02043124299450814,10.620781626359594,8.023773313321014,3.8423576864449527,0.1604615252701567,0.0013671300709526706
Black_Prison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White,0.23712002195402165,10.470080019218528,0.0,0.020075672258982935,0.5299162428954853,0.003327136595966749,1.6091895080148728,0.00618859592685
White_Forced_Labour,1.3610844844661703,12.975482198090742,0.0,0.020075672258982935,0.981196134917405,0.003327136595966749,5.793849097057572,0.00618859592685
White_Police,0.21386327658210244,12.145951971273542,0.004594838211731237,7.294916480345677,1.8044883628581363,2.623244680546786,1.171922760330376,0.009984766402937183
White_Prison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
