Group_Name,Black_Forced_Labour,White,Black_Prison,White_Police,Black,Black_Police,White_Forced_Labour,White_Prison
Black,0.5340899928562552,0.0,0.012981273936,0.02584202286203202,5.169529607034679,0.019972705542747826,0.0,0.0
Black_Forced_Labour,1.7044280513023344,0.0,0.008345104673142858,0.016612728982734873,3.323269033093723,0.012839596420337888,5.067486944105259,0.0
Black_Police,0.38185328581870354,1.0988860746019982,0.009172483413111214,10.620781626359594,3.7342594299918073,3.83176139363311,0.08023076263507835,0.0006835650354763353
Black_Prison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White,0.0,5.275936124996095,0.0,0.02081504637582149,0.0,0.005175545815948276,0.4319057096678493,0.0042785354556
White_Forced_Labour,1.3610844844661703,3.391673223211776,0.0,0.013381101241599528,0.0,0.003327136595966749,5.345140614606019,0.0027504870786000005
White_Police,0.10693163829105122,6.442998741990348,0.0022974191058656186,7.288221909328293,1.1412151951077036,2.623244680546786,0.5004339741897917,0.004648572316643592
White_Prison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
