Group_Name,Black_Forced_Labour,White,Black_Prison,White_Police,Black,Black_Police,White_Forced_Labour,White_Prison
Black,0.5340899928562552,0.0,0.012981273936,0.02584202286203202,5.169529607034679,0.019972705542747826,0.0,0.0
Black_Forced_Labour,1.7044280513023344,0.0,0.008345104673142858,0.016612728982734873,3.323269033093723,0.012839596420337888,5.067486944105259,0.0
Black_Police,0.4203630048012429,1.663043030770381,0.009999862153079568,10.620781626359594,3.9731266512084624,3.83176139363311,0.1604615252701567,0.0013671300709526706
Black_Prison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White,0.0,5.275936124996095,0.0,0.02081504637582149,0.0,0.005175545815948276,0.4319057096678493,0.0042785354556
White_Forced_Labour,1.3610844844661703,3.391673223211776,0.0,0.013381101241599528,0.0,0.003327136595966749,5.345140614606019,0.0027504870786000005
White_Police,0.21386327658210244,8.0095182900486,0.004594838211731237,7.288221909328293,1.8044883628581363,2.623244680546786,0.7232142778788233,0.0065466575546871825
White_Prison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
